timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311121813626162,480,218,98,0
20260311121814631890,402,218,80,0
20260311121815631550,477,218,97,0
20260311121816634911,478,218,97,0
20260311121817639577,472,218,96,0
20260311121818637591,473,218,96,0
20260311121819638763,473,218,96,0
20260311121820640190,475,218,97,0
20260311121821640582,472,218,96,0
20260311121822643745,476,218,97,0
20260311121823646080,472,218,96,0
20260311121824648016,476,218,97,0
20260311121825647297,473,217,96,0
20260311121826649349,479,217,97,0
