timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311122722544370,483,220,99,0
20260311122723546496,401,220,80,0
20260311122724549242,401,220,80,0
20260311122725549401,482,220,99,0
20260311122726551783,482,220,99,0
20260311122727553219,482,220,99,0
20260311122728556697,482,219,99,0
20260311122729555657,483,219,99,0
20260311122730556870,482,219,99,0
20260311122731559261,483,219,99,0
20260311122732560069,481,220,99,0
20260311122733560112,481,220,99,0
20260311122734563376,482,219,99,0
20260311122735564025,415,219,83,0
20260311122736565587,395,220,79,0
20260311122737565622,522,220,108,0
