timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311123623984553,536,220,112,0
20260311123624987168,570,220,119,0
20260311123625987386,605,220,127,0
20260311123626989172,613,220,129,0
20260311123627988933,598,219,126,0
20260311123628989980,598,219,125,0
20260311123629991004,597,219,125,0
20260311123630991078,598,219,125,0
20260311123631993800,598,219,125,0
20260311123632994907,606,219,127,0
20260311123633993335,598,219,125,0
20260311123635001353,596,219,125,0
20260311123636003956,597,219,125,0
20260311123636996668,592,219,124,0
20260311123638003124,592,219,124,0
20260311123639003938,601,219,126,0
20260311123640002465,593,219,124,0
20260311123641006774,592,219,124,0
20260311123642005935,594,219,124,0
20260311123643021847,595,219,125,0
20260311123644008286,616,219,129,0
