timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311115632668463,471,221,97,0
20260311115633671362,403,221,81,0
20260311115634667770,403,221,81,0
20260311115635668306,476,221,98,0
20260311115636669414,480,221,99,0
20260311115637669747,477,221,98,0
20260311115638670662,480,221,99,0
20260311115639672090,475,221,98,0
20260311115640671495,479,221,99,0
20260311115641672515,479,221,99,0
20260311115642672555,397,221,80,0
20260311115643673896,395,221,79,0
20260311115644676856,517,221,108,0
