timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311121742523936,541,219,112,0
20260311121743524448,541,219,112,0
20260311121744526377,608,218,127,0
20260311121745526084,618,218,129,0
20260311121746527068,609,218,127,0
20260311121747527467,608,218,127,0
20260311121748546027,609,218,127,0
20260311121749528618,608,218,127,0
20260311121750528553,604,218,125,0
20260311121751529507,605,218,126,0
20260311121752533546,596,218,124,0
20260311121753532127,596,218,124,0
20260311121754534789,596,218,124,0
20260311121755535611,595,218,124,0
20260311121756537895,596,218,124,0
20260311121757538005,604,218,126,0
20260311121758539374,596,218,124,0
20260311121759540032,596,218,124,0
20260311121800542668,595,218,124,0
20260311121801543380,596,218,124,0
20260311121802544763,605,218,126,0
