timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311122116978173,538,220,112,1
20260311122117980626,609,220,128,0
20260311122118982793,616,220,130,0
20260311122119984673,625,220,132,0
20260311122120986332,633,220,134,0
20260311122121987398,629,220,133,0
20260311122122997706,629,220,133,0
20260311122123989919,629,220,133,0
20260311122124991113,629,220,133,0
20260311122125992569,631,220,133,0
20260311122126994282,636,220,135,0
20260311122127995871,628,220,133,0
20260311122128997093,634,220,134,0
20260311122129998810,632,220,134,0
