timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311123408502057,485,220,100,0
20260311123409500888,399,220,80,0
20260311123410506719,399,220,80,0
20260311123411504564,480,220,99,0
20260311123412504677,480,220,99,0
20260311123413506317,483,220,99,0
20260311123414509162,482,220,99,0
20260311123415510178,482,220,99,0
20260311123416511212,480,220,99,0
20260311123417511983,482,221,99,0
20260311123418512349,402,221,80,0
20260311123419514013,395,220,79,0
20260311123420517985,505,220,105,0
