timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311121740476964,507,218,104,0
20260311121741480784,507,218,104,0
20260311121742477770,404,219,80,0
20260311121743483299,404,219,80,0
20260311121744486158,471,218,96,0
20260311121745486908,471,218,96,0
20260311121746488472,470,218,96,0
20260311121747491078,470,218,96,0
20260311121748494247,470,218,96,0
20260311121749494120,461,218,93,0
20260311121750494602,462,218,94,0
20260311121751495191,462,218,94,0
20260311121752496406,462,218,94,0
20260311121753498604,462,218,94,0
20260311121754500278,462,218,94,0
20260311121755500656,462,218,94,0
20260311121756503728,462,218,94,0
20260311121757503733,462,218,94,0
20260311121758505177,462,218,94,0
20260311121759506722,462,218,94,0
20260311121800508433,461,218,94,0
20260311121801508502,461,218,93,0
20260311121802510464,450,218,91,0
