timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311120609204122,508,222,106,0
20260311120610209238,433,222,87,0
20260311120611205335,409,222,82,0
20260311120612207585,449,222,92,0
20260311120613208805,468,222,97,0
20260311120614208635,464,222,96,0
20260311120615207769,465,222,96,0
20260311120616210789,464,222,96,0
20260311120617210470,467,222,96,0
20260311120618210171,467,222,96,0
20260311120619210955,466,222,96,0
20260311120620211496,466,222,96,0
20260311120621213242,466,223,96,0
20260311120622211607,398,222,80,0
