timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311123930763247,550,219,114,0
20260311123931761977,604,219,127,0
20260311123932763205,612,219,129,0
20260311123933763581,605,219,127,0
20260311123934763254,604,219,127,0
20260311123935765715,604,219,127,0
20260311123936766578,603,219,126,0
20260311123937768503,603,219,126,0
20260311123938769461,610,219,128,0
20260311123939768764,609,220,128,0
20260311123940771454,606,220,127,0
20260311123941772060,606,220,127,0
20260311123942772777,606,220,127,0
20260311123943774941,606,220,127,0
20260311123944782090,607,220,128,0
20260311123945778175,608,220,128,0
20260311123946779992,602,220,126,0
20260311123947782365,602,220,127,0
20260311123948781461,602,220,126,0
20260311123949782525,603,220,127,0
20260311123950790212,610,219,128,0
20260311123951785546,615,220,130,0
20260311123952787367,632,220,133,0
