timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311121508079523,476,223,99,0
20260311121509080877,425,223,86,0
20260311121510081226,437,223,89,0
20260311121511085602,432,223,88,0
20260311121512088699,482,219,99,0
20260311121513088327,482,219,99,0
20260311121514088316,483,219,99,0
20260311121515092668,482,219,99,0
20260311121516092942,482,219,99,0
20260311121517097126,483,219,99,0
20260311121518097648,483,219,99,0
20260311121519104493,484,219,99,0
20260311121520105377,481,219,98,0
20260311121521105597,483,219,99,0
20260311121522107558,396,219,79,0
20260311121523111874,474,219,96,0
