timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311123656226705,484,219,99,0
20260311123657229950,484,219,99,0
20260311123658227992,400,219,80,0
20260311123659233055,400,219,80,0
20260311123700236587,476,219,97,0
20260311123701242014,477,219,97,0
20260311123702237622,471,219,96,0
20260311123703239084,471,219,96,0
20260311123704244110,471,219,96,0
20260311123705241856,471,219,96,0
20260311123706245846,469,219,96,0
20260311123707246443,470,219,96,0
20260311123708246987,471,219,96,0
20260311123709248403,416,219,83,0
