timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311115534266349,489,222,102,0
20260311115535267876,498,222,103,0
20260311115536269153,395,222,79,0
20260311115537272360,467,222,96,0
20260311115538272477,459,222,95,0
20260311115539273236,459,223,95,0
20260311115540275425,460,222,95,0
20260311115541277144,461,222,95,0
20260311115542278958,460,222,95,0
20260311115543281143,459,222,95,0
20260311115544281401,457,223,94,0
20260311115545280852,459,223,95,0
20260311115546281231,459,222,95,0
20260311115547281281,459,223,95,0
20260311115548282604,459,222,95,0
20260311115549281700,460,222,95,0
20260311115550283669,460,222,95,0
20260311115551283798,460,222,95,0
20260311115552285446,460,222,95,0
20260311115553286821,460,222,95,0
20260311115554286668,460,222,95,0
20260311115555291372,460,222,95,0
20260311115556290057,460,222,95,0
20260311115557292816,396,222,79,0
20260311115558293761,392,222,79,0
