timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311124247643053,514,220,106,0
20260311124248644804,401,220,80,0
20260311124249641591,473,220,97,0
20260311124250647089,457,220,93,0
20260311124251647763,468,220,96,0
20260311124252651062,469,220,96,0
20260311124253650897,469,220,96,0
20260311124254650547,468,220,96,0
20260311124255656926,456,221,93,0
20260311124256652731,457,221,94,0
20260311124257654588,458,221,94,0
20260311124258655558,456,221,94,0
20260311124259661929,456,221,94,0
20260311124300658998,456,221,94,0
20260311124301661139,456,221,94,0
20260311124302665279,457,221,94,0
20260311124303663844,456,220,93,0
20260311124304665510,456,220,93,0
20260311124305667034,455,221,93,0
20260311124306667244,456,221,93,0
20260311124307669206,455,221,93,0
20260311124308670452,456,221,93,0
20260311124309672231,473,221,97,0
