timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/14 15:08:10.404, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.28, 50
2026/03/14 15:08:11.419, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.28, 50
2026/03/14 15:08:12.419, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.35, 50
2026/03/14 15:08:13.419, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.05, 50
2026/03/14 15:08:14.420, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.27, 50
2026/03/14 15:08:21.621, 0, NVIDIA GB10, 21, 0, [N/A], [N/A], 12.31, 50
2026/03/14 15:08:22.621, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.68, 50
2026/03/14 15:08:23.623, 0, NVIDIA GB10, 9, 0, [N/A], [N/A], 11.49, 50
2026/03/14 15:08:24.623, 0, NVIDIA GB10, 9, 0, [N/A], [N/A], 11.53, 50
2026/03/14 15:08:25.624, 0, NVIDIA GB10, 9, 0, [N/A], [N/A], 11.52, 50
2026/03/14 15:08:26.625, 0, NVIDIA GB10, 9, 0, [N/A], [N/A], 11.63, 50
2026/03/14 15:08:27.626, 0, NVIDIA GB10, 22, 0, [N/A], [N/A], 11.69, 50
2026/03/14 15:08:28.626, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 11.81, 50
2026/03/14 15:08:29.626, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 11.97, 50
2026/03/14 15:08:30.627, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 11.82, 50
2026/03/14 15:08:31.627, 0, NVIDIA GB10, 7, 0, [N/A], [N/A], 11.87, 50
2026/03/14 15:08:32.627, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.58, 50
2026/03/14 15:08:33.628, 0, NVIDIA GB10, 9, 0, [N/A], [N/A], 11.50, 50
2026/03/14 15:08:34.628, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.51, 50
2026/03/14 15:08:35.628, 0, NVIDIA GB10, 9, 0, [N/A], [N/A], 11.49, 50
2026/03/14 15:08:36.631, 0, NVIDIA GB10, 9, 0, [N/A], [N/A], 11.58, 50
2026/03/14 15:08:37.632, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.60, 50
2026/03/14 15:08:38.633, 0, NVIDIA GB10, 9, 0, [N/A], [N/A], 11.54, 50
2026/03/14 15:08:39.633, 0, NVIDIA GB10, 9, 0, [N/A], [N/A], 11.45, 50
2026/03/14 15:08:40.634, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.47, 50
