timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/14 14:04:33.146, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.25, 48
2026/03/14 14:04:34.162, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.20, 48
2026/03/14 14:04:35.162, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 5.08, 49
2026/03/14 14:04:36.163, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.95, 49
2026/03/14 14:04:37.163, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.11, 49
2026/03/14 14:04:47.838, 0, NVIDIA GB10, 35, 0, [N/A], [N/A], 11.92, 49
2026/03/14 14:04:48.838, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.57, 49
2026/03/14 14:04:49.838, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.37, 49
2026/03/14 14:04:50.839, 0, NVIDIA GB10, 11, 0, [N/A], [N/A], 11.38, 49
2026/03/14 14:04:51.840, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.42, 49
2026/03/14 14:04:52.840, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.41, 49
2026/03/14 14:04:53.841, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.46, 49
2026/03/14 14:04:54.841, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.43, 49
2026/03/14 14:04:55.841, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.38, 49
2026/03/14 14:04:56.842, 0, NVIDIA GB10, 25, 0, [N/A], [N/A], 11.71, 49
2026/03/14 14:04:57.842, 0, NVIDIA GB10, 25, 0, [N/A], [N/A], 11.94, 49
2026/03/14 14:04:58.843, 0, NVIDIA GB10, 25, 0, [N/A], [N/A], 11.73, 49
2026/03/14 14:04:59.843, 0, NVIDIA GB10, 27, 0, [N/A], [N/A], 11.88, 50
2026/03/14 14:05:00.844, 0, NVIDIA GB10, 24, 0, [N/A], [N/A], 11.57, 49
2026/03/14 14:05:01.844, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.39, 49
2026/03/14 14:05:02.845, 0, NVIDIA GB10, 11, 0, [N/A], [N/A], 11.39, 49
2026/03/14 14:05:03.845, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.40, 49
2026/03/14 14:05:04.845, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.47, 49
2026/03/14 14:05:05.845, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.43, 49
2026/03/14 14:05:06.846, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.36, 49
2026/03/14 14:05:07.846, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.34, 49
2026/03/14 14:05:08.846, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.35, 49
2026/03/14 14:05:09.846, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.43, 49
2026/03/14 14:05:10.847, 0, NVIDIA GB10, 10, 0, [N/A], [N/A], 11.36, 49
2026/03/14 14:05:11.847, 0, NVIDIA GB10, 9, 0, [N/A], [N/A], 11.35, 49
2026/03/14 14:05:12.847, 0, NVIDIA GB10, 7, 0, [N/A], [N/A], 11.30, 49
2026/03/14 14:05:13.848, 0, NVIDIA GB10, 2, 0, [N/A], [N/A], 12.01, 49
2026/03/14 14:05:14.848, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 47.73, 54
2026/03/14 14:05:15.849, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 39.98, 54
2026/03/14 14:05:16.850, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 57.66, 61
2026/03/14 14:05:17.851, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 88.15, 62
2026/03/14 14:05:18.851, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 83.62, 59
2026/03/14 14:05:19.852, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 41.80, 57
2026/03/14 14:05:20.853, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 42.03, 57
2026/03/14 14:05:21.853, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 51.10, 63
2026/03/14 14:05:22.854, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 88.90, 64
2026/03/14 14:05:23.855, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 73.05, 59
2026/03/14 14:05:24.856, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 42.26, 59
2026/03/14 14:05:25.856, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 37.12, 55
2026/03/14 14:05:26.857, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 43.44, 58
2026/03/14 14:05:27.857, 0, NVIDIA GB10, 63, 0, [N/A], [N/A], 42.89, 63
2026/03/14 14:05:28.858, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 40.99, 59
2026/03/14 14:05:29.859, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 32.05, 55
2026/03/14 14:05:30.860, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.89, 59
2026/03/14 14:05:31.860, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 38.45, 60
2026/03/14 14:05:32.861, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 40.93, 59
2026/03/14 14:05:33.862, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 28.30, 55
2026/03/14 14:05:34.863, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 54.86, 59
2026/03/14 14:05:35.864, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 39.21, 64
2026/03/14 14:05:36.865, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 43.94, 60
2026/03/14 14:05:37.865, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 40.44, 60
2026/03/14 14:05:38.866, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 41.40, 60
2026/03/14 14:05:39.867, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 32.68, 56
2026/03/14 14:05:40.867, 0, NVIDIA GB10, 86, 0, [N/A], [N/A], 53.77, 60
2026/03/14 14:05:41.868, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 36.89, 57
2026/03/14 14:05:42.869, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 44.56, 60
2026/03/14 14:05:43.870, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 41.90, 62
2026/03/14 14:05:44.870, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 41.57, 60
2026/03/14 14:05:45.871, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 31.13, 57
2026/03/14 14:05:46.871, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 87.36, 67
2026/03/14 14:05:47.872, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 88.17, 67
2026/03/14 14:05:48.872, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.58, 62
2026/03/14 14:05:49.873, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 40.69, 61
2026/03/14 14:05:50.873, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 71.69, 69
2026/03/14 14:05:51.874, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 88.94, 69
2026/03/14 14:05:52.875, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 60.69, 63
2026/03/14 14:05:53.875, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 43.13, 63
2026/03/14 14:05:54.875, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 31.98, 59
2026/03/14 14:05:55.876, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 87.21, 69
2026/03/14 14:05:56.877, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 60.29, 64
2026/03/14 14:05:57.877, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 42.96, 64
2026/03/14 14:05:58.878, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 34.09, 59
2026/03/14 14:05:59.879, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 88.39, 70
2026/03/14 14:06:00.879, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 57.96, 64
2026/03/14 14:06:01.880, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 42.81, 64
2026/03/14 14:06:02.881, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 39.32, 61
2026/03/14 14:06:03.882, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 65.15, 69
2026/03/14 14:06:04.882, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 61.86, 64
2026/03/14 14:06:05.883, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 42.83, 64
2026/03/14 14:06:06.883, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 48.03, 71
2026/03/14 14:06:07.884, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 83.12, 66
2026/03/14 14:06:08.885, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 42.85, 64
