timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/14 14:25:26.269, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.29, 47
2026/03/14 14:25:27.285, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.27, 47
2026/03/14 14:25:28.285, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 6.13, 48
2026/03/14 14:25:29.286, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.71, 48
2026/03/14 14:25:30.286, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.10, 48
2026/03/14 14:25:31.286, 0, NVIDIA GB10, 12, 0, [N/A], [N/A], 11.66, 48
2026/03/14 14:25:32.287, 0, NVIDIA GB10, 11, 0, [N/A], [N/A], 11.76, 48
2026/03/14 14:25:33.287, 0, NVIDIA GB10, 12, 0, [N/A], [N/A], 11.72, 48
2026/03/14 14:25:34.288, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 25.34, 52
2026/03/14 14:25:35.289, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 38.94, 49
2026/03/14 14:25:36.290, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 84.63, 59
2026/03/14 14:25:37.290, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 69.66, 55
2026/03/14 14:25:38.291, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 45.20, 55
2026/03/14 14:25:39.292, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 45.27, 56
2026/03/14 14:25:40.293, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 39.30, 52
2026/03/14 14:25:41.294, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 77.57, 62
2026/03/14 14:25:42.295, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 71.63, 57
2026/03/14 14:25:43.296, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 45.57, 57
2026/03/14 14:25:44.297, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 45.66, 57
2026/03/14 14:25:45.298, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 40.58, 54
2026/03/14 14:25:46.299, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 43.12, 58
2026/03/14 14:25:47.299, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 38.66, 54
2026/03/14 14:25:48.300, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 40.06, 58
2026/03/14 14:25:49.301, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 40.10, 54
2026/03/14 14:25:50.301, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 45.73, 58
2026/03/14 14:25:51.302, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 39.45, 61
2026/03/14 14:25:52.303, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 38.96, 59
2026/03/14 14:25:53.304, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 45.44, 59
2026/03/14 14:25:54.304, 0, NVIDIA GB10, 68, 0, [N/A], [N/A], 39.11, 59
2026/03/14 14:25:55.305, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 45.78, 59
2026/03/14 14:25:56.306, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 38.60, 61
2026/03/14 14:25:57.307, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 38.99, 60
2026/03/14 14:25:58.308, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 45.52, 60
2026/03/14 14:25:59.308, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 57.38, 65
2026/03/14 14:26:00.309, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 87.07, 67
2026/03/14 14:26:01.310, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 46.28, 61
2026/03/14 14:26:02.310, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 46.22, 61
2026/03/14 14:26:03.310, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 46.34, 61
2026/03/14 14:26:04.311, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 60.60, 67
2026/03/14 14:26:05.311, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 86.56, 68
2026/03/14 14:26:06.312, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 46.28, 62
2026/03/14 14:26:07.312, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 46.59, 62
2026/03/14 14:26:08.313, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 46.59, 62
2026/03/14 14:26:09.313, 0, NVIDIA GB10, 9, 0, [N/A], [N/A], 61.28, 68
2026/03/14 14:26:10.314, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 60.73, 63
2026/03/14 14:26:11.314, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 46.49, 63
2026/03/14 14:26:12.315, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 46.40, 63
2026/03/14 14:26:13.315, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 54.72, 68
