timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311123343587044,536,220,112,1
20260311123344586217,621,220,131,0
20260311123345587198,625,220,132,0
20260311123346589080,628,220,132,0
20260311123347588855,631,220,133,0
20260311123348589236,630,220,133,0
20260311123349590205,629,220,133,0
20260311123350591300,642,220,135,0
20260311123351590829,635,220,134,0
20260311123352593168,633,220,133,0
20260311123353597718,633,220,134,0
20260311123354597126,636,220,134,0
20260311123355596346,632,220,133,0
20260311123356599409,643,220,136,0
