timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311114452756171,536,221,112,1
20260311114453758384,611,221,129,0
20260311114454759279,626,221,132,0
20260311114455761414,630,221,134,0
20260311114456758790,636,221,135,0
20260311114457775702,625,221,132,0
20260311114458763306,623,221,132,0
20260311114459766546,624,221,132,0
20260311114500770432,624,221,132,0
20260311114501768954,627,221,133,0
20260311114502774390,631,221,134,0
20260311114503770131,631,221,134,0
20260311114504778399,630,221,133,0
20260311114505775706,632,221,134,0
