timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311114419289297,535,221,112,12816
20260311114420289968,610,221,129,0
20260311114421291148,613,221,130,0
20260311114422291425,605,221,128,0
20260311114423294011,602,221,127,0
20260311114424292347,602,221,127,0
20260311114425292871,603,221,127,0
20260311114426293532,609,221,129,0
20260311114427295462,609,221,129,0
20260311114428297884,602,221,127,0
20260311114429297810,602,221,127,0
20260311114430299327,600,221,127,0
20260311114431299379,599,221,127,0
20260311114432301466,603,221,127,0
20260311114433303239,608,221,129,0
20260311114434303590,599,221,127,0
20260311114435305390,599,221,127,0
20260311114436306732,600,221,127,0
20260311114437308115,600,221,127,0
20260311114438310106,602,221,127,0
20260311114439311140,609,221,129,0
20260311114440313394,606,221,128,0
20260311114441314071,627,221,133,0
