timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311115536241020,534,222,112,1
20260311115537242974,597,222,127,0
20260311115538242726,596,222,127,0
20260311115539244449,606,223,129,0
20260311115540246703,597,222,127,0
20260311115541247763,598,222,127,0
20260311115542249818,598,222,127,0
20260311115543252029,597,222,127,0
20260311115544259104,598,223,127,0
20260311115545257083,604,223,128,0
20260311115546259062,595,222,127,0
20260311115547257333,596,223,127,0
20260311115548262170,595,222,126,0
20260311115549258558,595,222,126,0
20260311115550265084,598,222,127,0
20260311115551264786,605,222,128,0
20260311115552268101,596,222,126,0
20260311115553269067,598,222,127,0
20260311115554269804,598,222,127,0
20260311115555274239,596,222,126,0
20260311115556271079,601,222,127,0
20260311115557276122,616,222,131,0
20260311115558273527,624,222,133,0
