timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311120831961364,533,222,112,0
20260311120832959900,610,222,129,0
20260311120833967864,602,222,127,0
20260311120834960691,601,222,127,0
20260311120835962085,600,222,127,0
20260311120836962218,600,222,127,0
20260311120837962255,600,222,127,0
20260311120838968727,608,222,129,0
20260311120839968729,599,222,127,0
20260311120840969444,599,222,127,0
20260311120841970057,601,222,127,0
20260311120842971130,596,222,126,0
20260311120843973744,597,222,127,0
20260311120844975837,606,222,128,0
20260311120845977157,597,222,127,0
20260311120846977611,597,222,126,0
20260311120847979403,598,221,127,0
20260311120848980217,597,221,126,0
20260311120849980709,598,222,127,0
20260311120850978008,606,222,128,0
20260311120851984422,597,222,126,0
20260311120852986667,610,222,129,0
20260311120853986593,627,222,133,0
