timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311122422010833,504,220,104,0
20260311122423011883,425,220,85,0
20260311122424009296,435,220,88,0
20260311122425020718,425,220,85,0
20260311122426017088,470,219,96,0
20260311122427018291,467,220,96,0
20260311122428018808,468,220,96,0
20260311122429019472,468,220,96,0
20260311122430021996,468,220,96,0
20260311122431023749,470,220,96,0
20260311122432025477,468,220,96,0
20260311122433027081,468,220,96,0
20260311122434029026,467,220,96,0
20260311122435029789,407,220,81,0
