timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/14 15:05:50.098, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.25, 51
2026/03/14 15:05:51.114, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.26, 51
2026/03/14 15:05:52.114, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 5.51, 52
2026/03/14 15:05:53.115, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.30, 52
2026/03/14 15:05:54.115, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.50, 52
2026/03/14 15:05:55.552, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 12.07, 52
2026/03/14 15:05:56.552, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 12.24, 52
2026/03/14 15:05:57.553, 0, NVIDIA GB10, 5, 0, [N/A], [N/A], 12.12, 52
2026/03/14 15:05:58.553, 0, NVIDIA GB10, 3, 0, [N/A], [N/A], 11.58, 52
2026/03/14 15:05:59.554, 0, NVIDIA GB10, 84, 0, [N/A], [N/A], 19.56, 56
2026/03/14 15:06:00.555, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 31.29, 52
2026/03/14 15:06:01.556, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 68.64, 58
2026/03/14 15:06:02.556, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 43.42, 58
2026/03/14 15:06:03.557, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 39.13, 62
2026/03/14 15:06:04.557, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 63.18, 58
2026/03/14 15:06:05.558, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 35.98, 55
2026/03/14 15:06:06.559, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 33.55, 54
2026/03/14 15:06:07.560, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 42.85, 59
2026/03/14 15:06:08.560, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 32.26, 59
2026/03/14 15:06:09.561, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 32.60, 59
2026/03/14 15:06:10.561, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 35.88, 59
2026/03/14 15:06:11.562, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 32.49, 55
2026/03/14 15:06:12.563, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 36.87, 55
2026/03/14 15:06:13.563, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 42.33, 59
2026/03/14 15:06:14.564, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 35.24, 59
2026/03/14 15:06:15.564, 0, NVIDIA GB10, 83, 0, [N/A], [N/A], 36.11, 59
2026/03/14 15:06:16.565, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 34.59, 59
2026/03/14 15:06:17.566, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 42.37, 64
2026/03/14 15:06:18.567, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 60.30, 60
2026/03/14 15:06:19.567, 0, NVIDIA GB10, 11, 0, [N/A], [N/A], 41.16, 57
2026/03/14 15:06:20.568, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 55.79, 66
2026/03/14 15:06:21.568, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 46.70, 61
2026/03/14 15:06:22.569, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 32.83, 57
2026/03/14 15:06:23.570, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 58.68, 61
2026/03/14 15:06:24.570, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 44.51, 62
2026/03/14 15:06:25.571, 0, NVIDIA GB10, 20, 0, [N/A], [N/A], 30.85, 61
2026/03/14 15:06:26.572, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 59.56, 62
2026/03/14 15:06:27.572, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 44.35, 61
2026/03/14 15:06:28.573, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 44.01, 67
2026/03/14 15:06:29.573, 0, NVIDIA GB10, 14, 0, [N/A], [N/A], 41.44, 59
2026/03/14 15:06:30.574, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 49.77, 63
2026/03/14 15:06:31.575, 0, NVIDIA GB10, 79, 0, [N/A], [N/A], 43.28, 61
2026/03/14 15:06:32.576, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 46.83, 63
2026/03/14 15:06:33.577, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 44.25, 63
2026/03/14 15:06:34.577, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 44.45, 63
2026/03/14 15:06:35.578, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 47.14, 64
2026/03/14 15:06:36.579, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 44.21, 63
2026/03/14 15:06:37.580, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 49.47, 63
2026/03/14 15:06:38.580, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 44.42, 63
2026/03/14 15:06:39.581, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 45.79, 68
2026/03/14 15:06:40.581, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 50.29, 64
2026/03/14 15:06:41.582, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 39.06, 60
2026/03/14 15:06:42.583, 0, NVIDIA GB10, 55, 0, [N/A], [N/A], 39.48, 61
2026/03/14 15:06:43.584, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 36.47, 64
2026/03/14 15:06:44.584, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 50.74, 68
2026/03/14 15:06:45.585, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 51.40, 64
2026/03/14 15:06:46.585, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 36.71, 60
2026/03/14 15:06:47.586, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 57.18, 64
2026/03/14 15:06:48.587, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 44.44, 64
2026/03/14 15:06:49.587, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 33.43, 64
2026/03/14 15:06:50.588, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 44.53, 63
2026/03/14 15:06:51.588, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 44.97, 69
2026/03/14 15:06:52.589, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 47.36, 65
2026/03/14 15:06:53.589, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 37.16, 64
2026/03/14 15:06:54.590, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 44.83, 64
2026/03/14 15:06:55.590, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 47.51, 69
2026/03/14 15:06:56.591, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 47.14, 65
2026/03/14 15:06:57.592, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 39.92, 61
2026/03/14 15:06:58.593, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 39.65, 65
2026/03/14 15:06:59.593, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 34.58, 65
2026/03/14 15:07:00.594, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 36.09, 61
2026/03/14 15:07:01.594, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 40.81, 61
2026/03/14 15:07:02.595, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 41.61, 64
2026/03/14 15:07:03.596, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 32.44, 65
2026/03/14 15:07:04.596, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 33.59, 65
2026/03/14 15:07:05.597, 0, NVIDIA GB10, 24, 0, [N/A], [N/A], 34.99, 65
2026/03/14 15:07:06.598, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 34.74, 60
2026/03/14 15:07:07.598, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 62.75, 65
2026/03/14 15:07:08.600, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 45.15, 65
2026/03/14 15:07:09.601, 0, NVIDIA GB10, 85, 0, [N/A], [N/A], 44.82, 65
2026/03/14 15:07:10.602, 0, NVIDIA GB10, 70, 0, [N/A], [N/A], 35.87, 68
2026/03/14 15:07:11.602, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 60.19, 65
