timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/14 15:26:46.223, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.35, 48
2026/03/14 15:26:47.238, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.34, 47
2026/03/14 15:26:48.239, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.59, 47
2026/03/14 15:26:49.239, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.84, 48
2026/03/14 15:26:50.240, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.39, 48
2026/03/14 15:26:51.305, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.24, 48
2026/03/14 15:26:52.305, 0, NVIDIA GB10, 24, 0, [N/A], [N/A], 12.46, 48
2026/03/14 15:26:53.306, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 11.84, 48
2026/03/14 15:26:54.307, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 26.23, 52
2026/03/14 15:26:55.307, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 39.68, 50
2026/03/14 15:26:56.308, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 55.92, 59
2026/03/14 15:26:57.308, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 82.22, 60
2026/03/14 15:26:58.309, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 44.61, 55
2026/03/14 15:26:59.309, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 43.33, 55
2026/03/14 15:27:00.310, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 37.77, 60
2026/03/14 15:27:01.310, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 82.40, 62
2026/03/14 15:27:02.311, 0, NVIDIA GB10, 86, 0, [N/A], [N/A], 59.37, 57
2026/03/14 15:27:03.312, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 43.48, 57
2026/03/14 15:27:04.312, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 31.38, 53
2026/03/14 15:27:05.313, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 46.68, 57
2026/03/14 15:27:06.314, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 38.12, 57
2026/03/14 15:27:07.315, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 31.84, 57
2026/03/14 15:27:08.315, 0, NVIDIA GB10, 88, 0, [N/A], [N/A], 32.95, 57
2026/03/14 15:27:09.316, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 45.98, 58
2026/03/14 15:27:10.317, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 30.35, 58
2026/03/14 15:27:11.317, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 28.45, 58
2026/03/14 15:27:12.318, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 36.20, 58
2026/03/14 15:27:13.319, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 40.18, 55
2026/03/14 15:27:14.320, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 33.00, 54
2026/03/14 15:27:15.321, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 31.14, 60
2026/03/14 15:27:16.322, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 37.75, 54
2026/03/14 15:27:17.323, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 59.20, 64
2026/03/14 15:27:18.323, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 79.22, 61
2026/03/14 15:27:19.324, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 43.85, 59
2026/03/14 15:27:20.324, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 40.51, 56
2026/03/14 15:27:21.324, 0, NVIDIA GB10, 46, 0, [N/A], [N/A], 52.21, 64
2026/03/14 15:27:22.325, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 82.80, 66
2026/03/14 15:27:23.325, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 48.08, 60
2026/03/14 15:27:24.326, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 44.10, 61
2026/03/14 15:27:25.327, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 42.21, 65
2026/03/14 15:27:26.327, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 71.19, 61
2026/03/14 15:27:27.328, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 44.29, 61
2026/03/14 15:27:28.328, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 44.41, 61
2026/03/14 15:27:29.329, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 44.58, 61
2026/03/14 15:27:30.330, 0, NVIDIA GB10, 57, 0, [N/A], [N/A], 33.41, 64
2026/03/14 15:27:31.330, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 80.89, 67
2026/03/14 15:27:32.331, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 44.23, 62
2026/03/14 15:27:33.332, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 44.32, 62
2026/03/14 15:27:34.333, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 44.79, 62
2026/03/14 15:27:35.334, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 34.10, 58
2026/03/14 15:27:36.334, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 68.95, 68
2026/03/14 15:27:37.335, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 44.23, 63
2026/03/14 15:27:38.335, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 44.60, 63
2026/03/14 15:27:39.336, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 53.18, 68
2026/03/14 15:27:40.337, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 56.40, 63
2026/03/14 15:27:41.338, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 33.33, 59
2026/03/14 15:27:42.339, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 77.66, 68
2026/03/14 15:27:43.339, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 51.12, 63
2026/03/14 15:27:44.340, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 38.32, 68
2026/03/14 15:27:45.340, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 72.64, 64
2026/03/14 15:27:46.341, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 44.78, 64
2026/03/14 15:27:47.342, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 44.60, 64
2026/03/14 15:27:48.343, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 53.61, 69
2026/03/14 15:27:49.343, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 63.59, 64
2026/03/14 15:27:50.344, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 35.73, 60
2026/03/14 15:27:51.344, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 70.81, 70
2026/03/14 15:27:52.345, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 63.40, 65
2026/03/14 15:27:53.346, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 33.00, 60
2026/03/14 15:27:54.346, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 46.21, 63
2026/03/14 15:27:55.347, 0, NVIDIA GB10, 41, 0, [N/A], [N/A], 35.23, 66
2026/03/14 15:27:56.348, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 83.57, 70
2026/03/14 15:27:57.348, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 66.23, 65
2026/03/14 15:27:58.349, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 44.83, 65
2026/03/14 15:27:59.349, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 45.17, 65
2026/03/14 15:28:00.349, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 34.26, 69
2026/03/14 15:28:01.350, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 84.42, 71
2026/03/14 15:28:02.350, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 45.53, 65
2026/03/14 15:28:03.351, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 41.05, 70
2026/03/14 15:28:04.352, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 79.20, 67
2026/03/14 15:28:05.352, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 44.17, 66
2026/03/14 15:28:06.353, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 51.74, 71
2026/03/14 15:28:07.353, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 65.34, 66
2026/03/14 15:28:08.354, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 38.73, 62
2026/03/14 15:28:09.355, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 61.92, 71
2026/03/14 15:28:10.356, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 60.92, 66
2026/03/14 15:28:11.357, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 34.45, 62
2026/03/14 15:28:12.357, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 69.30, 71
2026/03/14 15:28:13.358, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 84.71, 72
2026/03/14 15:28:14.359, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 84.82, 73
2026/03/14 15:28:15.360, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 85.44, 73
2026/03/14 15:28:16.360, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 65.11, 68
2026/03/14 15:28:17.361, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 43.13, 67
2026/03/14 15:28:18.361, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 45.10, 68
2026/03/14 15:28:19.362, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 46.04, 67
2026/03/14 15:28:20.363, 0, NVIDIA GB10, 65, 0, [N/A], [N/A], 36.08, 70
2026/03/14 15:28:21.364, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 51.34, 68
2026/03/14 15:28:22.365, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 34.54, 67
2026/03/14 15:28:23.365, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 31.32, 66
2026/03/14 15:28:24.366, 0, NVIDIA GB10, 28, 0, [N/A], [N/A], 41.75, 64
2026/03/14 15:28:25.367, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 36.79, 66
2026/03/14 15:28:26.368, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 33.27, 66
2026/03/14 15:28:27.368, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 40.39, 63
2026/03/14 15:28:28.369, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 44.30, 67
2026/03/14 15:28:29.370, 0, NVIDIA GB10, 94, 0, [N/A], [N/A], 43.56, 71
2026/03/14 15:28:30.370, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 73.82, 67
2026/03/14 15:28:31.371, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 45.24, 67
2026/03/14 15:28:32.372, 0, NVIDIA GB10, 93, 0, [N/A], [N/A], 45.77, 67
2026/03/14 15:28:33.372, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 45.31, 67
2026/03/14 15:28:34.373, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 45.68, 67
