timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/14 14:30:57.954, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.32, 51
2026/03/14 14:30:58.970, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.32, 51
2026/03/14 14:30:59.971, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.91, 51
2026/03/14 14:31:00.971, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.47, 52
2026/03/14 14:31:01.971, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.94, 51
2026/03/14 14:31:02.972, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.77, 51
2026/03/14 14:31:03.972, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.51, 51
2026/03/14 14:31:04.973, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.51, 51
2026/03/14 14:31:05.974, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.46, 51
2026/03/14 14:31:06.974, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.48, 51
2026/03/14 14:31:07.974, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.49, 51
2026/03/14 14:31:08.975, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.50, 51
2026/03/14 14:31:09.975, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.52, 51
2026/03/14 14:31:11.663, 0, NVIDIA GB10, 23, 0, [N/A], [N/A], 12.31, 51
2026/03/14 14:31:12.663, 0, NVIDIA GB10, 24, 0, [N/A], [N/A], 12.24, 51
2026/03/14 14:31:13.663, 0, NVIDIA GB10, 24, 0, [N/A], [N/A], 11.98, 51
2026/03/14 14:31:14.664, 0, NVIDIA GB10, 3, 0, [N/A], [N/A], 11.62, 51
2026/03/14 14:31:15.664, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 26.15, 55
2026/03/14 14:31:16.665, 0, NVIDIA GB10, 57, 0, [N/A], [N/A], 40.75, 60
2026/03/14 14:31:17.666, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 63.95, 57
2026/03/14 14:31:18.666, 0, NVIDIA GB10, 85, 0, [N/A], [N/A], 43.37, 57
2026/03/14 14:31:19.667, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 48.53, 62
2026/03/14 14:31:20.668, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 52.73, 58
2026/03/14 14:31:21.668, 0, NVIDIA GB10, 67, 0, [N/A], [N/A], 32.38, 58
2026/03/14 14:31:22.669, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 34.24, 61
2026/03/14 14:31:23.669, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 35.73, 54
2026/03/14 14:31:24.670, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 33.27, 55
2026/03/14 14:31:25.671, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 40.17, 59
2026/03/14 14:31:26.672, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 35.61, 59
2026/03/14 14:31:27.672, 0, NVIDIA GB10, 1, 0, [N/A], [N/A], 36.77, 59
2026/03/14 14:31:28.673, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 32.88, 58
2026/03/14 14:31:29.674, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 33.97, 55
2026/03/14 14:31:30.674, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 42.94, 59
2026/03/14 14:31:31.675, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 36.36, 60
2026/03/14 14:31:32.675, 0, NVIDIA GB10, 54, 0, [N/A], [N/A], 34.57, 60
2026/03/14 14:31:33.676, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 44.45, 65
2026/03/14 14:31:34.677, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 54.23, 60
2026/03/14 14:31:35.677, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 34.60, 56
2026/03/14 14:31:36.678, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 64.28, 62
2026/03/14 14:31:37.678, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 44.60, 61
2026/03/14 14:31:38.679, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 31.96, 61
2026/03/14 14:31:39.680, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 58.03, 61
2026/03/14 14:31:40.681, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 44.30, 61
2026/03/14 14:31:41.682, 0, NVIDIA GB10, 18, 0, [N/A], [N/A], 45.45, 65
2026/03/14 14:31:42.683, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 49.50, 61
2026/03/14 14:31:43.683, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 43.00, 62
2026/03/14 14:31:44.684, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 46.32, 62
2026/03/14 14:31:45.685, 0, NVIDIA GB10, 87, 0, [N/A], [N/A], 32.78, 58
2026/03/14 14:31:46.685, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 56.22, 62
2026/03/14 14:31:47.685, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 34.02, 58
2026/03/14 14:31:48.686, 0, NVIDIA GB10, 95, 0, [N/A], [N/A], 57.39, 61
