timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311115320375755,473,221,98,0
20260311115321377621,509,222,106,0
20260311115322373947,392,222,79,0
20260311115323374310,468,222,96,0
20260311115324374417,466,222,96,0
20260311115325374981,463,221,95,0
20260311115326375518,463,221,95,0
20260311115327377957,463,221,95,0
20260311115328377878,463,221,95,0
20260311115329378676,464,221,95,0
20260311115330378899,463,221,95,0
20260311115331380335,463,221,95,0
20260311115332381087,465,221,95,0
20260311115333381886,396,222,79,0
