timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311115250344644,491,222,102,0
20260311115251347382,524,222,110,0
20260311115252347410,415,222,84,0
20260311115253347396,467,222,96,0
20260311115254348998,480,222,99,0
20260311115255349142,469,222,97,0
20260311115256350289,468,222,97,0
20260311115257353056,468,222,97,0
20260311115258351964,468,222,97,0
20260311115259352419,468,222,97,0
20260311115300353385,469,222,97,0
20260311115301362913,469,221,97,0
20260311115302357049,469,221,97,0
20260311115303358190,470,222,97,0
20260311115304358650,469,222,97,0
20260311115305361495,469,222,97,0
20260311115306361751,468,222,97,0
20260311115307362479,469,222,97,0
20260311115308363586,469,222,97,0
20260311115309365036,455,222,94,0
20260311115310366599,457,222,94,0
20260311115311367716,458,222,94,0
20260311115312368793,408,222,82,0
