timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311120536595967,473,222,98,0
20260311120537598751,395,223,79,0
20260311120538595170,395,223,79,0
20260311120539596573,465,223,96,0
20260311120540597895,465,223,96,0
20260311120541597697,465,223,96,0
20260311120542598205,466,223,96,0
20260311120543598823,465,222,96,0
20260311120544602240,466,223,96,0
20260311120545602010,466,223,96,0
20260311120546603094,466,223,96,0
20260311120547603949,465,223,96,0
20260311120548604515,464,223,96,0
20260311120549605887,454,223,94,0
20260311120550606558,454,222,94,0
20260311120551617025,454,222,93,0
20260311120552610593,457,222,94,0
20260311120553611440,454,223,93,0
20260311120554613095,454,223,94,0
20260311120555613419,454,223,93,0
20260311120556615750,455,222,94,0
20260311120557615929,432,222,88,0
20260311120558616110,471,222,98,0
