timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311114738315225,492,221,102,0
20260311114739318185,533,221,111,0
20260311114740314667,416,221,84,0
20260311114741315898,486,221,100,0
20260311114742316744,484,221,100,0
20260311114743317951,481,221,99,0
20260311114744319428,482,221,99,0
20260311114745318770,481,221,99,0
20260311114746319613,482,221,99,0
20260311114747319343,480,221,99,0
20260311114748320130,480,221,99,0
20260311114749321153,480,221,99,0
20260311114750323219,482,221,99,0
20260311114751323164,433,221,88,0
