timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260311122114991652,482,220,99,1
20260311122115995735,430,220,86,0
20260311122116991807,470,220,96,0
20260311122117993171,471,220,96,0
20260311122118994755,482,220,99,0
20260311122119997479,482,220,99,0
20260311122120998728,482,220,99,0
20260311122121999811,481,220,99,0
20260311122123002394,482,220,99,0
20260311122124002328,482,220,99,0
20260311122125003217,482,220,99,0
20260311122126005834,482,220,99,0
20260311122127006611,482,220,99,0
20260311122128008415,471,220,96,0
20260311122129009456,394,220,79,0
20260311122130011646,477,220,98,0
